36,1983,-2.3616791,1.0055771,3.2917671,3.2850266,-1.2976685,2.4049339,3.2047272,1.0256195,2.7001953,3.1131744,1.0414162,2.0677147,4.0327072,.96431351,1.1531677,.82645416,2.8085594,1.5437889
36,1984,4.668808,.47730255,-.065540314,-2.3616791,1.0055771,3.2917671,3.2850266,-1.2976685,2.4049339,3.2047272,1.0256195,2.7001953,3.1131744,1.0414162,2.0677147,4.0327072,.96431351,1.1531677
36,1985,4.9625397,3.3014145,4.9810371,4.668808,.47730255,-.065540314,-2.3616791,1.0055771,3.2917671,3.2850266,-1.2976685,2.4049339,3.2047272,1.0256195,2.7001953,3.1131744,1.0414162,2.0677147
36,1986,4.4088364,.027210236,9.609951,4.9625397,3.3014145,4.9810371,4.668808,.47730255,-.065540314,-2.3616791,1.0055771,3.2917671,3.2850266,-1.2976685,2.4049339,3.2047272,1.0256195,2.7001953
36,1987,2.5238037,-.20381165,8.2001343,4.4088364,.027210236,9.609951,4.9625397,3.3014145,4.9810371,4.668808,.47730255,-.065540314,-2.3616791,1.0055771,3.2917671,3.2850266,-1.2976685,2.4049339
36,1988,5.6032181,.063579559,5.6475525,2.5238037,-.20381165,8.2001343,4.4088364,.027210236,9.609951,4.9625397,3.3014145,4.9810371,4.668808,.47730255,-.065540314,-2.3616791,1.0055771,3.2917671
36,1989,3.7576675,2.2217598,-.97549438,5.6032181,.063579559,5.6475525,2.5238037,-.20381165,8.2001343,4.4088364,.027210236,9.609951,4.9625397,3.3014145,4.9810371,4.668808,.47730255,-.065540314
36,1990,3.6214828,-.98773575,-1.1968307,3.7576675,2.2217598,-.97549438,5.6032181,.063579559,5.6475525,2.5238037,-.20381165,8.2001343,4.4088364,.027210236,9.609951,4.9625397,3.3014145,4.9810371
36,1991,-.41122437,.82053375,-4.5332031,3.6214828,-.98773575,-1.1968307,3.7576675,2.2217598,-.97549438,5.6032181,.063579559,5.6475525,2.5238037,-.20381165,8.2001343,4.4088364,.027210236,9.609951
36,1992,.41122437,.96598053,-.91509247,-.41122437,.82053375,-4.5332031,3.6214828,-.98773575,-1.1968307,3.7576675,2.2217598,-.97549438,5.6032181,.063579559,5.6475525,2.5238037,-.20381165,8.2001343
36,1993,4.0220261,1.2690201,-6.6665192,.41122437,.96598053,-.91509247,-.41122437,.82053375,-4.5332031,3.6214828,-.98773575,-1.1968307,3.7576675,2.2217598,-.97549438,5.6032181,.063579559,5.6475525
36,1994,3.9928436,3.9199753,-2.4947701,4.0220261,1.2690201,-6.6665192,.41122437,.96598053,-.91509247,-.41122437,.82053375,-4.5332031,3.6214828,-.98773575,-1.1968307,3.7576675,2.2217598,-.97549438
36,1995,3.9609909,2.5962639,-1.3551674,3.9928436,3.9199753,-2.4947701,4.0220261,1.2690201,-6.6665192,.41122437,.96598053,-.91509247,-.41122437,.82053375,-4.5332031,3.6214828,-.98773575,-1.1968307
36,1996,3.9266586,2.0645409,-.94133759,3.9609909,2.5962639,-1.3551674,3.9928436,3.9199753,-2.4947701,4.0220261,1.2690201,-6.6665192,.41122437,.96598053,-.91509247,-.41122437,.82053375,-4.5332031
36,1997,3.7784576,3.8199539,2.3234673,3.9266586,2.0645409,-.94133759,3.9609909,2.5962639,-1.3551674,3.9928436,3.9199753,-2.4947701,4.0220261,1.2690201,-6.6665192,.41122437,.96598053,-.91509247
36,1998,4.3962479,3.6913452,1.6503944,3.7784576,3.8199539,2.3234673,3.9266586,2.0645409,-.94133759,3.9609909,2.5962639,-1.3551674,3.9928436,3.9199753,-2.4947701,4.0220261,1.2690201,-6.6665192
36,1999,4.8276901,4.5097351,-.030342102,4.3962479,3.6913452,1.6503944,3.7784576,3.8199539,2.3234673,3.9266586,2.0645409,-.94133759,3.9609909,2.5962639,-1.3551674,3.9928436,3.9199753,-2.4947701
36,2000,3.4244537,3.7244492,6.9654846,4.8276901,4.5097351,-.030342102,4.3962479,3.6913452,1.6503944,3.7784576,3.8199539,2.3234673,3.9266586,2.0645409,-.94133759,3.9609909,2.5962639,-1.3551674
36,2001,1.9607544,3.867897,-2.9886169,3.4244537,3.7244492,6.9654846,4.8276901,4.5097351,-.030342102,4.3962479,3.6913452,1.6503944,3.7784576,3.8199539,2.3234673,3.9266586,2.0645409,-.94133759
36,2002,3.8099289,6.5679092,-.10017395,1.9607544,3.867897,-2.9886169,3.4244537,3.7244492,6.9654846,4.8276901,4.5097351,-.030342102,4.3962479,3.6913452,1.6503944,3.7784576,3.8199539,2.3234673
36,2003,3.670311,8.7943878,-2.1856995,3.8099289,6.5679092,-.10017395,1.9607544,3.867897,-2.9886169,3.4244537,3.7244492,6.9654846,4.8276901,4.5097351,-.030342102,4.3962479,3.6913452,1.6503944
36,2004,3.5400391,6.5825424,.90833282,3.670311,8.7943878,-2.1856995,3.8099289,6.5679092,-.10017395,1.9607544,3.867897,-2.9886169,3.4244537,3.7244492,6.9654846,4.8276901,4.5097351,-.030342102
36,2005,3.4191132,5.4442673,7.080513,3.5400391,6.5825424,.90833282,3.670311,8.7943878,-2.1856995,3.8099289,6.5679092,-.10017395,1.9607544,3.867897,-2.9886169,3.4244537,3.7244492,6.9654846
36,2006,3.3061981,4.3301086,4.965889,3.4191132,5.4442673,7.080513,3.5400391,6.5825424,.90833282,3.670311,8.7943878,-2.1856995,3.8099289,6.5679092,-.10017395,1.9607544,3.867897,-2.9886169
36,2007,3.2001495,3.5260315,7.2504272,3.3061981,4.3301086,4.965889,3.4191132,5.4442673,7.080513,3.5400391,6.5825424,.90833282,3.670311,8.7943878,-2.1856995,3.8099289,6.5679092,-.10017395
36,2008,3.861618,-2.0199127,4.3364868,3.2001495,3.5260315,7.2504272,3.3061981,4.3301086,4.965889,3.4191132,5.4442673,7.080513,3.5400391,6.5825424,.90833282,3.670311,8.7943878,-2.1856995
36,2009,1.5037537,2.0291901,-11.458138,3.861618,-2.0199127,4.3364868,3.2001495,3.5260315,7.2504272,3.3061981,4.3301086,4.965889,3.4191132,5.4442673,7.080513,3.5400391,6.5825424,.90833282
36,2010,2.2140503,4.1602402,-3.5326614,1.5037537,2.0291901,-11.458138,3.861618,-2.0199127,4.3364868,3.2001495,3.5260315,7.2504272,3.3061981,4.3301086,4.965889,3.4191132,5.4442673,7.080513
36,2011,2.1661758,-2.6602707,-2.6722412,2.2140503,4.1602402,-3.5326614,1.5037537,2.0291901,-11.458138,3.861618,-2.0199127,4.3364868,3.2001495,3.5260315,7.2504272,3.3061981,4.3301086,4.965889
36,2012,3.50914,-.29071808,.1707077,2.1661758,-2.6602707,-2.6722412,2.2140503,4.1602402,-3.5326614,1.5037537,2.0291901,-11.458138,3.861618,-2.0199127,4.3364868,3.2001495,3.5260315,7.2504272
40,2001,.88100433,.46096802,1.5236206,3.6039352,1.0048752,6.3092041,3.7387848,2.243,4.3368683,3.3901215,-.71641922,.91925049,2.4938583,1.2266197,5.580513,2.5577545,1.0428314,.99445724
40,2002,1.3072968,.67237473,-1.4993286,.88100433,.46096802,1.5236206,3.6039352,1.0048752,6.3092041,3.7387848,2.243,4.3368683,3.3901215,-.71641922,.91925049,2.4938583,1.2266197,5.580513
40,2003,.86212158,.4851799,1.9037323,1.3072968,.67237473,-1.4993286,.88100433,.46096802,1.5236206,3.6039352,1.0048752,6.3092041,3.7387848,2.243,4.3368683,3.3901215,-.71641922,.91925049
40,2004,2.5424957,2.0568504,-3.0842056,.86212158,.4851799,1.9037323,1.3072968,.67237473,-1.4993286,.88100433,.46096802,1.5236206,3.6039352,1.0048752,6.3092041,3.7387848,2.243,4.3368683
40,2005,2.4793625,3.4195557,1.0524597,2.5424957,2.0568504,-3.0842056,.86212158,.4851799,1.9037323,1.3072968,.67237473,-1.4993286,.88100433,.46096802,1.5236206,3.6039352,1.0048752,6.3092041
40,2006,3.6077499,.3795929,-.4440918,2.4793625,3.4195557,1.0524597,2.5424957,2.0568504,-3.0842056,.86212158,.4851799,1.9037323,1.3072968,.67237473,-1.4993286,.88100433,.46096802,1.5236206
40,2007,3.8614273,-.75474548,7.2076797,3.6077499,.3795929,-.4440918,2.4793625,3.4195557,1.0524597,2.5424957,2.0568504,-3.0842056,.86212158,.4851799,1.9037323,1.3072968,.67237473,-1.4993286
40,2008,1.1299133,.72789001,3.3119888,3.8614273,-.75474548,7.2076797,3.6077499,.3795929,-.4440918,2.4793625,3.4195557,1.0524597,2.5424957,2.0568504,-3.0842056,.86212158,.4851799,1.9037323
40,2009,-3.8171768,1.5906219,.42024994,1.1299133,.72789001,3.3119888,3.8614273,-.75474548,7.2076797,3.6077499,.3795929,-.4440918,2.4793625,3.4195557,1.0524597,2.5424957,2.0568504,-3.0842056
40,2010,1.9268036,.91272354,4.8143997,-3.8171768,1.5906219,.42024994,1.1299133,.72789001,3.3119888,3.8614273,-.75474548,7.2076797,3.6077499,.3795929,-.4440918,2.4793625,3.4195557,1.0524597
40,2011,2.6367188,-1.4353523,1.849617,1.9268036,.91272354,4.8143997,-3.8171768,1.5906219,.42024994,1.1299133,.72789001,3.3119888,3.8614273,-.75474548,7.2076797,3.6077499,.3795929,-.4440918
40,2012,1.1089325,-1.1821823,-1.4986115,2.6367188,-1.4353523,1.849617,1.9268036,.91272354,4.8143997,-3.8171768,1.5906219,.42024994,1.1299133,.72789001,3.3119888,3.8614273,-.75474548,7.2076797
56,1986,2.0513535,.7109127,-1.6074562,1.5666962,-.30888939,-2.0253372,2.1276474,-1.3172989,-2.1517715,.53901672,-.8847332,-.70523834,.54206848,-.58925056,-.68741608,0,-.37429237,2.929039
56,1987,2.0101547,1.513607,-.19512558,2.0513535,.7109127,-1.6074562,1.5666962,-.30888939,-2.0253372,2.1276474,-1.3172989,-2.1517715,.53901672,-.8847332,-.70523834,.54206848,-.58925056,-.68741608
56,1988,4.8553467,1.516943,2.0774536,2.0101547,1.513607,-.19512558,2.0513535,.7109127,-1.6074562,1.5666962,-.30888939,-2.0253372,2.1276474,-1.3172989,-2.1517715,.53901672,-.8847332,-.70523834
56,1989,3.2636642,1.7662125,3.4294167,4.8553467,1.516943,2.0774536,2.0101547,1.513607,-.19512558,2.0513535,.7109127,-1.6074562,1.5666962,-.30888939,-2.0253372,2.1276474,-1.3172989,-2.1517715
56,1990,3.1604767,.83416367,-.18732452,3.2636642,1.7662125,3.4294167,4.8553467,1.516943,2.0774536,2.0101547,1.513607,-.19512558,2.0513535,.7109127,-1.6074562,1.5666962,-.30888939,-2.0253372
56,1991,1.7621994,.71726227,1.9895554,3.1604767,.83416367,-.18732452,3.2636642,1.7662125,3.4294167,4.8553467,1.516943,2.0774536,2.0101547,1.513607,-.19512558,2.0513535,.7109127,-1.6074562
56,1992,1.7316818,2.0587158,12.694195,1.7621994,.71726227,1.9895554,3.1604767,.83416367,-.18732452,3.2636642,1.7662125,3.4294167,4.8553467,1.516943,2.0774536,2.0101547,1.513607,-.19512558
56,1993,-1.2960434,.18325806,3.6375427,1.7316818,2.0587158,12.694195,1.7621994,.71726227,1.9895554,3.1604767,.83416367,-.18732452,3.2636642,1.7662125,3.4294167,4.8553467,1.516943,2.0774536
56,1994,3.4191132,-.44365311,.56188202,-1.2960434,.18325806,3.6375427,1.7316818,2.0587158,12.694195,1.7621994,.71726227,1.9895554,3.1604767,.83416367,-.18732452,3.2636642,1.7662125,3.4294167
56,1995,2.4898529,.18773651,2.2014847,3.4191132,-.44365311,.56188202,-1.2960434,.18325806,3.6375427,1.7316818,2.0587158,12.694195,1.7621994,.71726227,1.9895554,3.1604767,.83416367,-.18732452
56,1996,1.2220383,1.2924805,2.7799149,2.4898529,.18773651,2.2014847,3.4191132,-.44365311,.56188202,-1.2960434,.18325806,3.6375427,1.7316818,2.0587158,12.694195,1.7621994,.71726227,1.9895554
56,1997,3.578949,.93554688,8.7414093,1.2220383,1.2924805,2.7799149,2.4898529,.18773651,2.2014847,3.4191132,-.44365311,.56188202,-1.2960434,.18325806,3.6375427,1.7316818,2.0587158,12.694195
56,1998,1.9342422,1.635807,5.2568588,3.578949,.93554688,8.7414093,1.2220383,1.2924805,2.7799149,2.4898529,.18773651,2.2014847,3.4191132,-.44365311,.56188202,-1.2960434,.18325806,3.6375427
56,1999,3.3901215,.46072388,12.473923,1.9342422,1.635807,5.2568588,3.578949,.93554688,8.7414093,1.2220383,1.2924805,2.7799149,2.4898529,.18773651,2.2014847,3.4191132,-.44365311,.56188202
56,2000,3.6367416,-1.2998962,11.448494,3.3901215,.46072388,12.473923,1.9342422,1.635807,5.2568588,3.578949,.93554688,8.7414093,1.2220383,1.2924805,2.7799149,2.4898529,.18773651,2.2014847
